item_name_en,weapon,finish,rarity_en,case_name_en,marketHashName_used,platform,price,source,status
★ Bowie Knife | Tiger Tooth,★ Bowie Knife,Tiger Tooth,Restricted,Spectrum 2 Case,★ Bowie Knife | Tiger Tooth (Factory New),steam,1995.72,single,200
★ Bowie Knife | Rust Coat,★ Bowie Knife,Rust Coat,Restricted,Spectrum 2 Case,★ Bowie Knife | Rust Coat (Well-Worn),steam,975.46,single,200
★ Bowie Knife | Ultraviolet,★ Bowie Knife,Ultraviolet,Restricted,Spectrum 2 Case,★ Bowie Knife | Ultraviolet (Factory New),steam,3302.49,single,200
PP-Bizon | Jungle Slipstream,PP-Bizon,Jungle Slipstream,Covert,Spectrum Case,PP-Bizon | Jungle Slipstream (Factory New),steam,5.55,single,200
SCAR-20 | Blueprint,SCAR-20,Blueprint,Covert,Spectrum Case,SCAR-20 | Blueprint (Factory New),steam,6.19,single,200
Desert Eagle | Oxide Blaze,Desert Eagle,Oxide Blaze,Covert,Spectrum Case,Desert Eagle | Oxide Blaze (Factory New),steam,9.39,single,200
Five-SeveN | Capillary,Five-SeveN,Capillary,Covert,Spectrum Case,Five-SeveN | Capillary (Factory New),steam,6.33,single,200
MP7 | Akoben,MP7,Akoben,Covert,Spectrum Case,MP7 | Akoben (Factory New),steam,4.98,single,200
P250 | Ripple,P250,Ripple,Covert,Spectrum Case,P250 | Ripple (Factory New),steam,5.48,single,200
Sawed-Off | Zander,Sawed-Off,Zander,Covert,Spectrum Case,Sawed-Off | Zander (Factory New),steam,20.0,single,200
Galil AR | Crimson Tsunami,Galil AR,Crimson Tsunami,Classified,Spectrum Case,Galil AR | Crimson Tsunami (Factory New),steam,49.27,single,200
M249 | Emerald Poison Dart,M249,Emerald Poison Dart,Classified,Spectrum Case,M249 | Emerald Poison Dart (Factory New),steam,33.82,single,200
MAC-10 | Last Dive,MAC-10,Last Dive,Classified,Spectrum Case,MAC-10 | Last Dive (Factory New),steam,36.59,single,200
UMP-45 | Scaffold,UMP-45,Scaffold,Classified,Spectrum Case,UMP-45 | Scaffold (Factory New),steam,50.98,single,200
XM1014 | Seasons,XM1014,Seasons,Classified,Spectrum Case,XM1014 | Seasons (Factory New),steam,34.88,single,200
AWP | Fever Dream,AWP,Fever Dream,Gold,Spectrum Case,AWP | Fever Dream (Factory New),steam,316.27,single,200
CZ75-Auto | Xiangliu,CZ75-Auto,Xiangliu,Gold,Spectrum Case,CZ75-Auto | Xiangliu (Factory New),steam,252.69,single,200
M4A1-S | Decimator,M4A1-S,Decimator,Gold,Spectrum Case,M4A1-S | Decimator (Factory New),steam,631.41,single,200
AK-47 | Bloodsport,AK-47,Bloodsport,Restricted,Spectrum Case,AK-47 | Bloodsport (Factory New),steam,2349.66,single,200
USP-S | Neo-Noir,USP-S,Neo-Noir,Restricted,Spectrum Case,USP-S | Neo-Noir (Factory New),steam,1542.09,single,200
★ Butterfly Knife | Doppler (Phase 1),★ Butterfly Knife,Doppler (Phase 1),Restricted,Spectrum Case,,steam,,current,
★ Butterfly Knife | Doppler (Phase 2),★ Butterfly Knife,Doppler (Phase 2),Restricted,Spectrum Case,★ Butterfly Knife | Doppler (Phase 2),steam,,current,-1
★ Butterfly Knife | Doppler (Phase 3),★ Butterfly Knife,Doppler (Phase 3),Restricted,Spectrum Case,★ Butterfly Knife | Doppler (Phase 3),steam,,current,-1
★ Butterfly Knife | Doppler (Phase 4),★ Butterfly Knife,Doppler (Phase 4),Restricted,Spectrum Case,★ Butterfly Knife | Doppler (Phase 4),steam,,current,-1
★ Butterfly Knife | Doppler (Black Pearl),★ Butterfly Knife,Doppler (Black Pearl),Restricted,Spectrum Case,★ Butterfly Knife | Doppler (Black Pearl),steam,,current,-1
★ Butterfly Knife | Doppler (Ruby),★ Butterfly Knife,Doppler (Ruby),Restricted,Spectrum Case,★ Butterfly Knife | Doppler (Ruby),steam,,current,-1
★ Butterfly Knife | Doppler (Sapphire),★ Butterfly Knife,Doppler (Sapphire),Restricted,Spectrum Case,★ Butterfly Knife | Doppler (Sapphire),steam,,current,-1
★ Butterfly Knife | Damascus Steel,★ Butterfly Knife,Damascus Steel,Restricted,Spectrum Case,★ Butterfly Knife | Damascus Steel,steam,,current,-1
★ Butterfly Knife | Marble Fade,★ Butterfly Knife,Marble Fade,Restricted,Spectrum Case,★ Butterfly Knife | Marble Fade,steam,,current,-1
★ Butterfly Knife | Tiger Tooth,★ Butterfly Knife,Tiger Tooth,Restricted,Spectrum Case,★ Butterfly Knife | Tiger Tooth,steam,,current,-1
★ Butterfly Knife | Rust Coat,★ Butterfly Knife,Rust Coat,Restricted,Spectrum Case,★ Butterfly Knife | Rust Coat,steam,,current,-1
★ Butterfly Knife | Ultraviolet,★ Butterfly Knife,Ultraviolet,Restricted,Spectrum Case,★ Butterfly Knife | Ultraviolet,steam,,current,-1
★ Huntsman Knife | Doppler (Phase 1),★ Huntsman Knife,Doppler (Phase 1),Restricted,Spectrum Case,★ Huntsman Knife | Doppler (Phase 1),steam,,current,-1
★ Huntsman Knife | Doppler (Phase 2),★ Huntsman Knife,Doppler (Phase 2),Restricted,Spectrum Case,★ Huntsman Knife | Doppler (Phase 2),steam,,current,-1
★ Huntsman Knife | Doppler (Phase 3),★ Huntsman Knife,Doppler (Phase 3),Restricted,Spectrum Case,★ Huntsman Knife | Doppler (Phase 3),steam,,current,-1
★ Huntsman Knife | Doppler (Phase 4),★ Huntsman Knife,Doppler (Phase 4),Restricted,Spectrum Case,★ Huntsman Knife | Doppler (Phase 4) (Battle-Scarred),steam,,current,-1
★ Huntsman Knife | Doppler (Black Pearl),★ Huntsman Knife,Doppler (Black Pearl),Restricted,Spectrum Case,,steam,,current,
★ Huntsman Knife | Doppler (Ruby),★ Huntsman Knife,Doppler (Ruby),Restricted,Spectrum Case,,steam,,current,
★ Huntsman Knife | Doppler (Sapphire),★ Huntsman Knife,Doppler (Sapphire),Restricted,Spectrum Case,,steam,,current,
★ Huntsman Knife | Damascus Steel,★ Huntsman Knife,Damascus Steel,Restricted,Spectrum Case,★ Huntsman Knife | Damascus Steel (Factory New),steam,1754.13,single,200
★ Huntsman Knife | Marble Fade,★ Huntsman Knife,Marble Fade,Restricted,Spectrum Case,★ Huntsman Knife | Marble Fade (Factory New),steam,2717.42,single,200
★ Huntsman Knife | Tiger Tooth,★ Huntsman Knife,Tiger Tooth,Restricted,Spectrum Case,★ Huntsman Knife | Tiger Tooth (Factory New),steam,2057.73,single,200
★ Huntsman Knife | Rust Coat,★ Huntsman Knife,Rust Coat,Restricted,Spectrum Case,★ Huntsman Knife | Rust Coat (Well-Worn),steam,1012.63,single,200
★ Huntsman Knife | Ultraviolet,★ Huntsman Knife,Ultraviolet,Restricted,Spectrum Case,★ Huntsman Knife | Ultraviolet (Factory New),steam,3526.27,single,200
★ Falchion Knife | Doppler (Phase 1),★ Falchion Knife,Doppler (Phase 1),Restricted,Spectrum Case,,steam,,current,
★ Falchion Knife | Doppler (Phase 2),★ Falchion Knife,Doppler (Phase 2),Restricted,Spectrum Case,,steam,,current,
★ Falchion Knife | Doppler (Phase 3),★ Falchion Knife,Doppler (Phase 3),Restricted,Spectrum Case,,steam,,current,
★ Falchion Knife | Doppler (Phase 4),★ Falchion Knife,Doppler (Phase 4),Restricted,Spectrum Case,,steam,,current,
★ Falchion Knife | Doppler (Black Pearl),★ Falchion Knife,Doppler (Black Pearl),Restricted,Spectrum Case,,steam,,current,
★ Falchion Knife | Doppler (Ruby),★ Falchion Knife,Doppler (Ruby),Restricted,Spectrum Case,★ Falchion Knife | Doppler (Ruby),steam,,current,-1
★ Falchion Knife | Doppler (Sapphire),★ Falchion Knife,Doppler (Sapphire),Restricted,Spectrum Case,★ Falchion Knife | Doppler (Sapphire),steam,,current,-1
★ Falchion Knife | Damascus Steel,★ Falchion Knife,Damascus Steel,Restricted,Spectrum Case,★ Falchion Knife | Damascus Steel,steam,,current,-1
★ Falchion Knife | Marble Fade,★ Falchion Knife,Marble Fade,Restricted,Spectrum Case,★ Falchion Knife | Marble Fade,steam,,current,-1
★ Falchion Knife | Tiger Tooth,★ Falchion Knife,Tiger Tooth,Restricted,Spectrum Case,★ Falchion Knife | Tiger Tooth,steam,,current,-1
★ Falchion Knife | Rust Coat,★ Falchion Knife,Rust Coat,Restricted,Spectrum Case,★ Falchion Knife | Rust Coat,steam,,current,-1
★ Falchion Knife | Ultraviolet,★ Falchion Knife,Ultraviolet,Restricted,Spectrum Case,★ Falchion Knife | Ultraviolet,steam,,current,-1
★ Shadow Daggers | Doppler (Phase 1),★ Shadow Daggers,Doppler (Phase 1),Restricted,Spectrum Case,★ Shadow Daggers | Doppler (Phase 1),steam,,current,-1
★ Shadow Daggers | Doppler (Phase 2),★ Shadow Daggers,Doppler (Phase 2),Restricted,Spectrum Case,★ Shadow Daggers | Doppler (Phase 2),steam,,current,-1
★ Shadow Daggers | Doppler (Phase 3),★ Shadow Daggers,Doppler (Phase 3),Restricted,Spectrum Case,★ Shadow Daggers | Doppler (Phase 3),steam,,current,-1
★ Shadow Daggers | Doppler (Phase 4),★ Shadow Daggers,Doppler (Phase 4),Restricted,Spectrum Case,★ Shadow Daggers | Doppler (Phase 4),steam,,current,-1
★ Shadow Daggers | Doppler (Black Pearl),★ Shadow Daggers,Doppler (Black Pearl),Restricted,Spectrum Case,★ Shadow Daggers | Doppler (Black Pearl),steam,,current,-1
★ Shadow Daggers | Doppler (Ruby),★ Shadow Daggers,Doppler (Ruby),Restricted,Spectrum Case,★ Shadow Daggers | Doppler (Ruby),steam,,current,-1
★ Shadow Daggers | Doppler (Sapphire),★ Shadow Daggers,Doppler (Sapphire),Restricted,Spectrum Case,★ Shadow Daggers | Doppler (Sapphire),steam,,current,-1
★ Shadow Daggers | Damascus Steel,★ Shadow Daggers,Damascus Steel,Restricted,Spectrum Case,★ Shadow Daggers | Damascus Steel,steam,,current,-1
★ Shadow Daggers | Marble Fade,★ Shadow Daggers,Marble Fade,Restricted,Spectrum Case,★ Shadow Daggers | Marble Fade (Field-Tested),steam,,current,-1
★ Shadow Daggers | Tiger Tooth,★ Shadow Daggers,Tiger Tooth,Restricted,Spectrum Case,★ Shadow Daggers | Tiger Tooth (Factory New),steam,1137.66,single,200
★ Shadow Daggers | Rust Coat,★ Shadow Daggers,Rust Coat,Restricted,Spectrum Case,★ Shadow Daggers | Rust Coat (Well-Worn),steam,666.23,single,200
★ Shadow Daggers | Ultraviolet,★ Shadow Daggers,Ultraviolet,Restricted,Spectrum Case,★ Shadow Daggers | Ultraviolet (Factory New),steam,4016.14,single,200
★ Bowie Knife | Doppler (Phase 1),★ Bowie Knife,Doppler (Phase 1),Restricted,Spectrum Case,,steam,,current,
★ Bowie Knife | Doppler (Phase 2),★ Bowie Knife,Doppler (Phase 2),Restricted,Spectrum Case,,steam,,current,
★ Bowie Knife | Doppler (Phase 3),★ Bowie Knife,Doppler (Phase 3),Restricted,Spectrum Case,,steam,,current,
★ Bowie Knife | Doppler (Phase 4),★ Bowie Knife,Doppler (Phase 4),Restricted,Spectrum Case,,steam,,current,
★ Bowie Knife | Doppler (Black Pearl),★ Bowie Knife,Doppler (Black Pearl),Restricted,Spectrum Case,,steam,,current,
★ Bowie Knife | Doppler (Ruby),★ Bowie Knife,Doppler (Ruby),Restricted,Spectrum Case,,steam,,current,
★ Bowie Knife | Doppler (Sapphire),★ Bowie Knife,Doppler (Sapphire),Restricted,Spectrum Case,,steam,,current,
★ Bowie Knife | Damascus Steel,★ Bowie Knife,Damascus Steel,Restricted,Spectrum Case,★ Bowie Knife | Damascus Steel (Factory New),steam,1565.94,single,200
★ Bowie Knife | Marble Fade,★ Bowie Knife,Marble Fade,Restricted,Spectrum Case,★ Bowie Knife | Marble Fade (Factory New),steam,2538.06,single,200
★ Bowie Knife | Tiger Tooth,★ Bowie Knife,Tiger Tooth,Restricted,Spectrum Case,★ Bowie Knife | Tiger Tooth (Factory New),steam,1995.72,single,200
★ Bowie Knife | Rust Coat,★ Bowie Knife,Rust Coat,Restricted,Spectrum Case,★ Bowie Knife | Rust Coat (Well-Worn),steam,975.46,single,200
★ Bowie Knife | Ultraviolet,★ Bowie Knife,Ultraviolet,Restricted,Spectrum Case,★ Bowie Knife | Ultraviolet (Factory New),steam,3302.49,single,200
PP-Bizon | Cobalt Halftone,PP-Bizon,Cobalt Halftone,Covert,Winter Offensive Weapon Case,PP-Bizon | Cobalt Halftone (Factory New),steam,43.14,single,200
M249 | Magma,M249,Magma,Covert,Winter Offensive Weapon Case,M249 | Magma,steam,,current,-1
Five-SeveN | Kami,Five-SeveN,Kami,Covert,Winter Offensive Weapon Case,Five-SeveN | Kami,steam,,current,-1
Galil AR | Sandstorm,Galil AR,Sandstorm,Covert,Winter Offensive Weapon Case,Galil AR | Sandstorm,steam,,current,-1
Nova | Rising Skull,Nova,Rising Skull,Classified,Winter Offensive Weapon Case,Nova | Rising Skull,steam,,current,-1
MP9 | Rose Iron,MP9,Rose Iron,Classified,Winter Offensive Weapon Case,MP9 | Rose Iron,steam,,current,-1
Dual Berettas | Marina,Dual Berettas,Marina,Classified,Winter Offensive Weapon Case,Dual Berettas | Marina,steam,,current,-1
FAMAS | Pulse,FAMAS,Pulse,Classified,Winter Offensive Weapon Case,FAMAS | Pulse,steam,,current,-1
AWP | Redline,AWP,Redline,Gold,Winter Offensive Weapon Case,AWP | Redline,steam,,current,-1
P250 | Mehndi,P250,Mehndi,Gold,Winter Offensive Weapon Case,P250 | Mehndi,steam,,current,-1
M4A1-S | Guardian,M4A1-S,Guardian,Gold,Winter Offensive Weapon Case,M4A1-S | Guardian,steam,,current,-1
Sawed-Off | The Kraken,Sawed-Off,The Kraken,Restricted,Winter Offensive Weapon Case,Sawed-Off | The Kraken,steam,,current,-1
M4A4 | Asiimov,M4A4,Asiimov,Restricted,Winter Offensive Weapon Case,M4A4 | Asiimov,steam,,current,-1
★ Bayonet,,,Restricted,Winter Offensive Weapon Case,,steam,,current,
★ Bayonet | Blue Steel,★ Bayonet,Blue Steel,Restricted,Winter Offensive Weapon Case,★ Bayonet | Blue Steel,steam,,current,-1
★ Bayonet | Boreal Forest,★ Bayonet,Boreal Forest,Restricted,Winter Offensive Weapon Case,★ Bayonet | Boreal Forest,steam,,current,-1
★ Bayonet | Case Hardened,★ Bayonet,Case Hardened,Restricted,Winter Offensive Weapon Case,★ Bayonet | Case Hardened,steam,,current,-1
★ Bayonet | Crimson Web,★ Bayonet,Crimson Web,Restricted,Winter Offensive Weapon Case,★ Bayonet | Crimson Web (Factory New),YOUPIN,16197.5,single,200
★ Bayonet | Fade,★ Bayonet,Fade,Restricted,Winter Offensive Weapon Case,★ Bayonet | Fade (Factory New),steam,4717.77,single,200
★ Bayonet | Forest DDPAT,★ Bayonet,Forest DDPAT,Restricted,Winter Offensive Weapon Case,★ Bayonet | Forest DDPAT (Minimal Wear),steam,2091.77,single,200
★ Bayonet | Night,★ Bayonet,Night,Restricted,Winter Offensive Weapon Case,★ Bayonet | Night (Minimal Wear),steam,2363.97,single,200
★ Bayonet | Safari Mesh,★ Bayonet,Safari Mesh,Restricted,Winter Offensive Weapon Case,★ Bayonet | Safari Mesh (Minimal Wear),steam,1602.04,single,200
★ Bayonet | Scorched,★ Bayonet,Scorched,Restricted,Winter Offensive Weapon Case,★ Bayonet | Scorched (Minimal Wear),steam,2040.0,single,200
★ Bayonet | Slaughter,★ Bayonet,Slaughter,Restricted,Winter Offensive Weapon Case,★ Bayonet | Slaughter (Factory New),steam,5020.23,single,200
★ Bayonet | Stained,★ Bayonet,Stained,Restricted,Winter Offensive Weapon Case,★ Bayonet | Stained (Factory New),steam,3424.74,single,200
★ Bayonet | Urban Masked,★ Bayonet,Urban Masked,Restricted,Winter Offensive Weapon Case,★ Bayonet | Urban Masked (Minimal Wear),steam,2071.97,single,200
★ Flip Knife,,,Restricted,Winter Offensive Weapon Case,,steam,,current,
★ Flip Knife | Blue Steel,★ Flip Knife,Blue Steel,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Blue Steel (Minimal Wear),steam,2217.51,single,200
★ Flip Knife | Boreal Forest,★ Flip Knife,Boreal Forest,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Boreal Forest (Factory New),steam,2605.99,single,200
★ Flip Knife | Case Hardened,★ Flip Knife,Case Hardened,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Case Hardened (Factory New),steam,3108.6,single,200
★ Flip Knife | Crimson Web,★ Flip Knife,Crimson Web,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Crimson Web (Factory New),BUFF,9666.0,single,200
★ Flip Knife | Fade,★ Flip Knife,Fade,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Fade (Factory New),steam,4422.49,single,200
★ Flip Knife | Forest DDPAT,★ Flip Knife,Forest DDPAT,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Forest DDPAT (Factory New),steam,2016.51,single,200
★ Flip Knife | Night,★ Flip Knife,Night,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Night (Minimal Wear),steam,1747.65,single,200
★ Flip Knife | Safari Mesh,★ Flip Knife,Safari Mesh,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Safari Mesh (Factory New),steam,3012.12,single,200
★ Flip Knife | Scorched,★ Flip Knife,Scorched,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Scorched (Factory New),steam,2865.88,single,200
★ Flip Knife | Slaughter,★ Flip Knife,Slaughter,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Slaughter (Factory New),steam,3405.16,single,200
★ Flip Knife | Stained,★ Flip Knife,Stained,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Stained (Factory New),steam,2161.9,single,200
★ Flip Knife | Urban Masked,★ Flip Knife,Urban Masked,Restricted,Winter Offensive Weapon Case,★ Flip Knife | Urban Masked (Minimal Wear),steam,1394.84,single,200
★ Gut Knife,,,Restricted,Winter Offensive Weapon Case,,steam,,current,
★ Gut Knife | Blue Steel,★ Gut Knife,Blue Steel,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Blue Steel (Factory New),steam,1563.45,single,200
★ Gut Knife | Boreal Forest,★ Gut Knife,Boreal Forest,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Boreal Forest (Factory New),steam,6564.04,single,200
★ Gut Knife | Case Hardened,★ Gut Knife,Case Hardened,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Case Hardened (Factory New),steam,2174.29,single,200
★ Gut Knife | Crimson Web,★ Gut Knife,Crimson Web,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Crimson Web (Factory New),steam,7862.4,single,200
★ Gut Knife | Fade,★ Gut Knife,Fade,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Fade (Factory New),steam,1872.61,single,200
★ Gut Knife | Forest DDPAT,★ Gut Knife,Forest DDPAT,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Forest DDPAT (Factory New),steam,1604.1,single,200
★ Gut Knife | Night,★ Gut Knife,Night,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Night (Minimal Wear),steam,1054.21,single,200
★ Gut Knife | Safari Mesh,★ Gut Knife,Safari Mesh,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Safari Mesh (Minimal Wear),steam,708.67,single,200
★ Gut Knife | Scorched,★ Gut Knife,Scorched,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Scorched (Factory New),steam,2773.31,single,200
★ Gut Knife | Slaughter,★ Gut Knife,Slaughter,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Slaughter (Factory New),steam,1637.64,single,200
★ Gut Knife | Stained,★ Gut Knife,Stained,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Stained (Factory New),steam,2092.19,single,200
★ Gut Knife | Urban Masked,★ Gut Knife,Urban Masked,Restricted,Winter Offensive Weapon Case,★ Gut Knife | Urban Masked (Factory New),steam,1056.56,single,200
★ Karambit,,,Restricted,Winter Offensive Weapon Case,,steam,,current,
★ Karambit | Blue Steel,★ Karambit,Blue Steel,Restricted,Winter Offensive Weapon Case,★ Karambit | Blue Steel (Minimal Wear),steam,9538.5,single,200
★ Karambit | Boreal Forest,★ Karambit,Boreal Forest,Restricted,Winter Offensive Weapon Case,★ Karambit | Boreal Forest (Factory New),steam,7119.48,single,200
★ Karambit | Case Hardened,★ Karambit,Case Hardened,Restricted,Winter Offensive Weapon Case,★ Karambit | Case Hardened (Factory New),BUFF,14300.0,single,200
★ Karambit | Crimson Web,★ Karambit,Crimson Web,Restricted,Winter Offensive Weapon Case,★ Karambit | Crimson Web (Factory New),YOUPIN,48888.0,single,200
★ Karambit | Fade,★ Karambit,Fade,Restricted,Winter Offensive Weapon Case,★ Karambit | Fade (Minimal Wear),BUFF,18000.0,single,200
