case_name_en,case_name_zh,release_date,rarity_en,rarity_zh,item_name_en,item_name_zh,weapon,finish,source_url,steamdt_market_hash_name
Recoil Case,,,Covert,隐秘级,★ Hand Wraps | CAUTION!,,★ Hand Wraps,CAUTION!,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Hand Wraps | Constrictor,,★ Hand Wraps,Constrictor,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Hand Wraps | Giraffe,,★ Hand Wraps,Giraffe,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Hand Wraps | Desert Shamagh,,★ Hand Wraps,Desert Shamagh,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Moto Gloves | Smoke Out,,★ Moto Gloves,Smoke Out,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Moto Gloves | Blood Pressure,,★ Moto Gloves,Blood Pressure,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Moto Gloves | Finish Line,,★ Moto Gloves,Finish Line,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Moto Gloves | 3rd Commando Company,,★ Moto Gloves,3rd Commando Company,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Specialist Gloves | Marble Fade,,★ Specialist Gloves,Marble Fade,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Specialist Gloves | Field Agent,,★ Specialist Gloves,Field Agent,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Specialist Gloves | Tiger Strike,,★ Specialist Gloves,Tiger Strike,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Specialist Gloves | Lt. Commander,,★ Specialist Gloves,Lt. Commander,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Sport Gloves | Slingshot,,★ Sport Gloves,Slingshot,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Sport Gloves | Nocts,,★ Sport Gloves,Nocts,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Sport Gloves | Scarlet Shamagh,,★ Sport Gloves,Scarlet Shamagh,https://counterstrike.fandom.com/wiki/Recoil_Case,
Recoil Case,,,Covert,隐秘级,★ Sport Gloves | Big Game,,★ Sport Gloves,Big Game,https://counterstrike.fandom.com/wiki/Recoil_Case,
Revolution Case,,,Mil-Spec,军规级,MP9 | Featherweight,,MP9,Featherweight,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Mil-Spec,军规级,MAG-7 | Insomnia,,MAG-7,Insomnia,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Mil-Spec,军规级,SCAR-20 | Fragments,,SCAR-20,Fragments,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Mil-Spec,军规级,P250 | Re.built,,P250,Re.built,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Mil-Spec,军规级,MP5-SD | Liquidation,,MP5-SD,Liquidation,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Mil-Spec,军规级,SG553 | Cyberforce,,SG553,Cyberforce,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Mil-Spec,军规级,Tec-9 | Rebel,,Tec-9,Rebel,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Restricted,受限级,M4A1-S | Emphorosaur-S,,M4A1-S,Emphorosaur-S,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Restricted,受限级,Glock-18 | Umbral Rabbit,,Glock-18,Umbral Rabbit,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Restricted,受限级,MAC-10 | Sakkaku,,MAC-10,Sakkaku,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Restricted,受限级,R8 Revolver | Banana Cannon,,R8 Revolver,Banana Cannon,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Restricted,受限级,P90 | Neon Queen,,P90,Neon Queen,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Classified,保密级,AWP | Duality,,AWP,Duality,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Classified,保密级,UMP-45 | Wild Child,,UMP-45,Wild Child,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Classified,保密级,P2000 | Wicked Sick,,P2000,Wicked Sick,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,AK-47 | Head Shot,,AK-47,Head Shot,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,M4A4 | Temukau,,M4A4,Temukau,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Classified,保密级,AWP | Doodle Lore,,AWP,Doodle Lore,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Hydra Gloves | Emerald,,★ Hydra Gloves,Emerald,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Hydra Gloves | Case Hardened,,★ Hydra Gloves,Case Hardened,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Hydra Gloves | Rattler,,★ Hydra Gloves,Rattler,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Hydra Gloves | Mangrove,,★ Hydra Gloves,Mangrove,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Driver Gloves | Racing Green,,★ Driver Gloves,Racing Green,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Driver Gloves | Overtake,,★ Driver Gloves,Overtake,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Driver Gloves | King Snake,,★ Driver Gloves,King Snake,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Driver Gloves | Imperial Plaid,,★ Driver Gloves,Imperial Plaid,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Hand Wraps | Duct Tape,,★ Hand Wraps,Duct Tape,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Hand Wraps | Cobalt Skulls,,★ Hand Wraps,Cobalt Skulls,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Hand Wraps | Overprint,,★ Hand Wraps,Overprint,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Hand Wraps | Arboreal,,★ Hand Wraps,Arboreal,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Moto Gloves | Transport,,★ Moto Gloves,Transport,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Moto Gloves | Polygon,,★ Moto Gloves,Polygon,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Moto Gloves | POW!,,★ Moto Gloves,POW!,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Moto Gloves | Turtle,,★ Moto Gloves,Turtle,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Specialist Gloves | Fade,,★ Specialist Gloves,Fade,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Specialist Gloves | Buckshot,,★ Specialist Gloves,Buckshot,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Specialist Gloves | Crimson Web,,★ Specialist Gloves,Crimson Web,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Specialist Gloves | Mogul,,★ Specialist Gloves,Mogul,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Sport Gloves | Bronze Morph,,★ Sport Gloves,Bronze Morph,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Sport Gloves | Amphibious,,★ Sport Gloves,Amphibious,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Sport Gloves | Vice,,★ Sport Gloves,Vice,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolution Case,,,Covert,隐秘级,★ Sport Gloves | Omega,,★ Sport Gloves,Omega,https://counterstrike.fandom.com/wiki/Revolution_Case,
Revolver Case,,,Mil-Spec,军规级,R8 Revolver | Crimson Web,,R8 Revolver,Crimson Web,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Mil-Spec,军规级,AUG | Ricochet,,AUG,Ricochet,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Mil-Spec,军规级,Desert Eagle | Corinthian,,Desert Eagle,Corinthian,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Mil-Spec,军规级,P2000 | Imperial,,P2000,Imperial,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Mil-Spec,军规级,Sawed-Off | Yorick,,Sawed-Off,Yorick,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Mil-Spec,军规级,SCAR-20 | Outbreak,,SCAR-20,Outbreak,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Restricted,受限级,PP-Bizon | Fuel Rod,,PP-Bizon,Fuel Rod,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Restricted,受限级,Five-SeveN | Retrobution,,Five-SeveN,Retrobution,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Restricted,受限级,Negev | Power Loader,,Negev,Power Loader,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Restricted,受限级,SG 553 | Tiger Moth,,SG 553,Tiger Moth,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Restricted,受限级,Tec-9 | Avalanche,,Tec-9,Avalanche,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Restricted,受限级,XM1014 | Teclu Burner,,XM1014,Teclu Burner,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Classified,保密级,AK-47 | Point Disarray,,AK-47,Point Disarray,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Classified,保密级,G3SG1 | The Executioner,,G3SG1,The Executioner,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Classified,保密级,P90 | Shapewood,,P90,Shapewood,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,M4A4 | Royal Paladin,,M4A4,Royal Paladin,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,R8 Revolver | Fade,,R8 Revolver,Fade,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet,,,,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Blue Steel,,★ Bayonet,Blue Steel,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Boreal Forest,,★ Bayonet,Boreal Forest,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Case Hardened,,★ Bayonet,Case Hardened,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Crimson Web,,★ Bayonet,Crimson Web,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Fade,,★ Bayonet,Fade,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Forest DDPAT,,★ Bayonet,Forest DDPAT,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Night,,★ Bayonet,Night,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Safari Mesh,,★ Bayonet,Safari Mesh,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Scorched,,★ Bayonet,Scorched,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Slaughter,,★ Bayonet,Slaughter,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Stained,,★ Bayonet,Stained,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Bayonet | Urban Masked,,★ Bayonet,Urban Masked,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife,,,,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Blue Steel,,★ Flip Knife,Blue Steel,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Boreal Forest,,★ Flip Knife,Boreal Forest,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Case Hardened,,★ Flip Knife,Case Hardened,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Crimson Web,,★ Flip Knife,Crimson Web,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Fade,,★ Flip Knife,Fade,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Forest DDPAT,,★ Flip Knife,Forest DDPAT,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Night,,★ Flip Knife,Night,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Safari Mesh,,★ Flip Knife,Safari Mesh,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Scorched,,★ Flip Knife,Scorched,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Slaughter,,★ Flip Knife,Slaughter,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Stained,,★ Flip Knife,Stained,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Flip Knife | Urban Masked,,★ Flip Knife,Urban Masked,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife,,,,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Blue Steel,,★ Gut Knife,Blue Steel,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Boreal Forest,,★ Gut Knife,Boreal Forest,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Case Hardened,,★ Gut Knife,Case Hardened,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Crimson Web,,★ Gut Knife,Crimson Web,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Fade,,★ Gut Knife,Fade,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Forest DDPAT,,★ Gut Knife,Forest DDPAT,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Night,,★ Gut Knife,Night,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Safari Mesh,,★ Gut Knife,Safari Mesh,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Scorched,,★ Gut Knife,Scorched,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Slaughter,,★ Gut Knife,Slaughter,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Stained,,★ Gut Knife,Stained,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Gut Knife | Urban Masked,,★ Gut Knife,Urban Masked,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit,,,,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Blue Steel,,★ Karambit,Blue Steel,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Boreal Forest,,★ Karambit,Boreal Forest,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Case Hardened,,★ Karambit,Case Hardened,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Crimson Web,,★ Karambit,Crimson Web,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Fade,,★ Karambit,Fade,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Forest DDPAT,,★ Karambit,Forest DDPAT,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Night,,★ Karambit,Night,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Safari Mesh,,★ Karambit,Safari Mesh,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Scorched,,★ Karambit,Scorched,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Slaughter,,★ Karambit,Slaughter,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Stained,,★ Karambit,Stained,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ Karambit | Urban Masked,,★ Karambit,Urban Masked,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet,,,,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Blue Steel,,★ M9 Bayonet,Blue Steel,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Boreal Forest,,★ M9 Bayonet,Boreal Forest,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Case Hardened,,★ M9 Bayonet,Case Hardened,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Crimson Web,,★ M9 Bayonet,Crimson Web,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Fade,,★ M9 Bayonet,Fade,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Forest DDPAT,,★ M9 Bayonet,Forest DDPAT,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Night,,★ M9 Bayonet,Night,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Safari Mesh,,★ M9 Bayonet,Safari Mesh,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Scorched,,★ M9 Bayonet,Scorched,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Slaughter,,★ M9 Bayonet,Slaughter,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Stained,,★ M9 Bayonet,Stained,https://counterstrike.fandom.com/wiki/Revolver_Case,
Revolver Case,,,Covert,隐秘级,★ M9 Bayonet | Urban Masked,,★ M9 Bayonet,Urban Masked,https://counterstrike.fandom.com/wiki/Revolver_Case,
Shadow Case,,,Mil-Spec,军规级,Dual Berettas | Dualing Dragons,,Dual Berettas,Dualing Dragons,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Mil-Spec,军规级,FAMAS | Survivor Z,,FAMAS,Survivor Z,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Mil-Spec,军规级,Glock-18 | Wraiths,,Glock-18,Wraiths,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Mil-Spec,军规级,MAC-10 | Rangeen,,MAC-10,Rangeen,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Mil-Spec,军规级,MAG-7 | Cobalt Core,,MAG-7,Cobalt Core,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Mil-Spec,军规级,SCAR-20 | Green Marine,,SCAR-20,Green Marine,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Mil-Spec,军规级,XM1014 | Scumbria,,XM1014,Scumbria,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Restricted,受限级,Galil AR | Stone Cold,,Galil AR,Stone Cold,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Restricted,受限级,M249 | Nebula Crusader,,M249,Nebula Crusader,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Restricted,受限级,MP7 | Special Delivery,,MP7,Special Delivery,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Restricted,受限级,P250 | Wingshot,,P250,Wingshot,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Classified,保密级,AK-47 | Frontside Misty,,AK-47,Frontside Misty,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Classified,保密级,G3SG1 | Flux,,G3SG1,Flux,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Classified,保密级,SSG 08 | Big Iron,,SSG 08,Big Iron,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Covert,隐秘级,M4A1-S | Golden Coil,,M4A1-S,Golden Coil,https://counterstrike.fandom.com/wiki/Shadow_Case,
Shadow Case,,,Covert,隐秘级,USP-S | Kill Confirmed,,USP-S,Kill Confirmed,https://counterstrike.fandom.com/wiki/Shadow_Case,
