name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
Desert Eagle | Ocean Drive,Operation Riptide Case,Covert,418.98,WW,C5,,False,Gold,5.0,3660.3875000000003,战痕,732.0775000000001,418.98,313.0975000000001,0.7472850732731874
★ Nomad Knife | Boreal Forest,Fracture Case,Gold,645.0,MW,YOUPIN,,False,,,,,,645.0,,
★ Nomad Knife | Boreal Forest,Fracture Case,Gold,580.0,WW,YOUPIN,,False,,,,,,580.0,,
★ Nomad Knife | Case Hardened,Fracture Case,Gold,1050.0,BS,BUFF,,False,,,,,,1050.0,,
★ Nomad Knife | Case Hardened,Fracture Case,Gold,2619.0,FN,BUFF,,False,,,,,,2619.0,,
★ Nomad Knife | Case Hardened,Fracture Case,Gold,1139.0,FT,YOUPIN,,False,,,,,,1139.0,,
★ Nomad Knife | Case Hardened,Fracture Case,Gold,1430.0,MW,BUFF,,False,,,,,,1430.0,,
★ Nomad Knife | Case Hardened,Fracture Case,Gold,1050.0,WW,BUFF,,False,,,,,,1050.0,,
★ Nomad Knife | Crimson Web,Fracture Case,Gold,1000.0,BS,BUFF,,False,,,,,,1000.0,,
★ Nomad Knife | Crimson Web,Fracture Case,Gold,7863.0,FN,BUFF,,False,,,,,,7863.0,,
★ Nomad Knife | Crimson Web,Shattered Web Case,Gold,1140.0,FT,YOUPIN,,False,,,,,,1140.0,,
★ Nomad Knife | Crimson Web,Fracture Case,Gold,1650.0,MW,YOUPIN,,False,,,,,,1650.0,,
★ Nomad Knife | Crimson Web,Fracture Case,Gold,1065.0,WW,YOUPIN,,False,,,,,,1065.0,,
★ Nomad Knife | Fade,Shattered Web Case,Gold,2844.0,FN,C5,,False,,,,,,2844.0,,
★ Nomad Knife | Fade,Fracture Case,Gold,2949.5,MW,YOUPIN,,False,,,,,,2949.5,,
★ Nomad Knife | Forest DDPAT,Fracture Case,Gold,556.99,BS,YOUPIN,,False,,,,,,556.99,,
★ Nomad Knife | Forest DDPAT,Fracture Case,Gold,1400.0,FN,BUFF,,False,,,,,,1400.0,,
★ Nomad Knife | Forest DDPAT,Shattered Web Case,Gold,566.0,FT,C5,,False,,,,,,566.0,,
★ Nomad Knife | Forest DDPAT,Shattered Web Case,Gold,654.49,MW,YOUPIN,,False,,,,,,654.49,,
★ Nomad Knife | Forest DDPAT,Fracture Case,Gold,583.0,WW,C5,,False,,,,,,583.0,,
★ Nomad Knife | Night Stripe,Fracture Case,Gold,642.9,BS,C5,,False,,,,,,642.9,,
★ Nomad Knife | Night Stripe,Fracture Case,Gold,1398.0,FN,BUFF,,False,,,,,,1398.0,,
★ Nomad Knife | Night Stripe,Fracture Case,Gold,679.9,FT,C5,,False,,,,,,679.9,,
★ Nomad Knife | Night Stripe,Fracture Case,Gold,777.77,MW,BUFF,,False,,,,,,777.77,,
★ Nomad Knife | Night Stripe,Fracture Case,Gold,675.0,WW,BUFF,,False,,,,,,675.0,,
★ Nomad Knife | Safari Mesh,Fracture Case,Gold,538.5,BS,YOUPIN,,False,,,,,,538.5,,
★ Nomad Knife | Safari Mesh,Fracture Case,Gold,950.0,FN,BUFF,,False,,,,,,950.0,,
★ Nomad Knife | Safari Mesh,Fracture Case,Gold,538.0,FT,YOUPIN,,False,,,,,,538.0,,
★ Nomad Knife | Safari Mesh,Shattered Web Case,Gold,588.5,MW,C5,,False,,,,,,588.5,,
★ Nomad Knife | Safari Mesh,Fracture Case,Gold,543.9,WW,C5,,False,,,,,,543.9,,
★ Nomad Knife | Scorched,Fracture Case,Gold,609.89,BS,C5,,False,,,,,,609.89,,
★ Nomad Knife | Scorched,Fracture Case,Gold,1515.1,FN,C5,,False,,,,,,1515.1,,
★ Nomad Knife | Scorched,Fracture Case,Gold,624.5,FT,YOUPIN,,False,,,,,,624.5,,
★ Nomad Knife | Scorched,Shattered Web Case,Gold,720.0,MW,YOUPIN,,False,,,,,,720.0,,
★ Nomad Knife | Scorched,Fracture Case,Gold,600.0,WW,C5,,False,,,,,,600.0,,
★ Nomad Knife | Slaughter,Fracture Case,Gold,1890.0,FN,YOUPIN,,False,,,,,,1890.0,,
★ Nomad Knife | Slaughter,Fracture Case,Gold,1697.0,FT,YOUPIN,,False,,,,,,1697.0,,
★ Nomad Knife | Slaughter,Shattered Web Case,Gold,1738.0,MW,YOUPIN,,False,,,,,,1738.0,,
★ Nomad Knife | Stained,Shattered Web Case,Gold,850.0,BS,BUFF,,False,,,,,,850.0,,
★ Nomad Knife | Stained,Shattered Web Case,Gold,1639.0,FN,BUFF,,False,,,,,,1639.0,,
★ Nomad Knife | Stained,Shattered Web Case,Gold,899.0,FT,YOUPIN,,False,,,,,,899.0,,
★ Nomad Knife | Stained,Shattered Web Case,Gold,928.73,MW,HALOSKINS,,False,,,,,,928.73,,
★ Nomad Knife | Stained,Shattered Web Case,Gold,875.0,WW,BUFF,,False,,,,,,875.0,,
★ Nomad Knife | Urban Masked,Shattered Web Case,Gold,625.0,BS,YOUPIN,,False,,,,,,625.0,,
★ Nomad Knife | Urban Masked,Shattered Web Case,Gold,2050.0,FN,YOUPIN,,False,,,,,,2050.0,,
★ Nomad Knife | Urban Masked,Shattered Web Case,Gold,657.0,FT,C5,,False,,,,,,657.0,,
★ Nomad Knife | Urban Masked,Shattered Web Case,Gold,760.0,MW,YOUPIN,,False,,,,,,760.0,,
★ Nomad Knife | Urban Masked,Shattered Web Case,Gold,650.0,WW,BUFF,,False,,,,,,650.0,,
★ Paracord Knife | Blue Steel,Fracture Case,Gold,588.0,BS,YOUPIN,,False,,,,,,588.0,,
★ Paracord Knife | Blue Steel,Fracture Case,Gold,1099.5,FN,BUFF,,False,,,,,,1099.5,,
★ Paracord Knife | Blue Steel,Fracture Case,Gold,566.0,FT,YOUPIN,,False,,,,,,566.0,,
★ Paracord Knife | Blue Steel,Fracture Case,Gold,698.0,MW,BUFF,,False,,,,,,698.0,,
★ Paracord Knife | Blue Steel,Fracture Case,Gold,590.0,WW,YOUPIN,,False,,,,,,590.0,,
★ Paracord Knife | Boreal Forest,Fracture Case,Gold,381.5,BS,BUFF,,False,,,,,,381.5,,
★ Paracord Knife | Boreal Forest,Fracture Case,Gold,1527.02,FN,C5,,False,,,,,,1527.02,,
★ Paracord Knife | Boreal Forest,Fracture Case,Gold,384.0,FT,YOUPIN,,False,,,,,,384.0,,
★ Paracord Knife | Boreal Forest,Fracture Case,Gold,463.0,MW,YOUPIN,,False,,,,,,463.0,,
★ Paracord Knife | Boreal Forest,Fracture Case,Gold,434.0,WW,C5,,False,,,,,,434.0,,
★ Paracord Knife | Case Hardened,Fracture Case,Gold,780.0,BS,BUFF,,False,,,,,,780.0,,
★ Paracord Knife | Case Hardened,Fracture Case,Gold,1700.0,FN,BUFF,,False,,,,,,1700.0,,
★ Paracord Knife | Case Hardened,Fracture Case,Gold,764.5,FT,YOUPIN,,False,,,,,,764.5,,
★ Paracord Knife | Case Hardened,Fracture Case,Gold,950.0,MW,BUFF,,False,,,,,,950.0,,
★ Paracord Knife | Case Hardened,Shattered Web Case,Gold,749.0,WW,BUFF,,False,,,,,,749.0,,
★ Paracord Knife | Crimson Web,Fracture Case,Gold,760.0,BS,BUFF,,False,,,,,,760.0,,
★ Paracord Knife | Crimson Web,Fracture Case,Gold,10000.0,FN,BUFF,,False,,,,,,10000.0,,
★ Paracord Knife | Crimson Web,Shattered Web Case,Gold,689.0,FT,YOUPIN,,False,,,,,,689.0,,
★ Paracord Knife | Crimson Web,Fracture Case,Gold,975.0,MW,YOUPIN,,False,,,,,,975.0,,
★ Paracord Knife | Crimson Web,Fracture Case,Gold,730.0,WW,BUFF,,False,,,,,,730.0,,
★ Paracord Knife | Fade,Shattered Web Case,Gold,1264.0,FN,YOUPIN,,False,,,,,,1264.0,,
★ Paracord Knife | Fade,Fracture Case,Gold,1723.0,MW,YOUPIN,,False,,,,,,1723.0,,
★ Paracord Knife | Forest DDPAT,Fracture Case,Gold,400.0,BS,BUFF,,False,,,,,,400.0,,
★ Paracord Knife | Forest DDPAT,Fracture Case,Gold,1035.0,FN,YOUPIN,,False,,,,,,1035.0,,
★ Paracord Knife | Forest DDPAT,Fracture Case,Gold,375.5,FT,YOUPIN,,False,,,,,,375.5,,
★ Paracord Knife | Forest DDPAT,Fracture Case,Gold,418.0,MW,BUFF,,False,,,,,,418.0,,
★ Paracord Knife | Forest DDPAT,Fracture Case,Gold,400.0,WW,BUFF,,False,,,,,,400.0,,
★ Paracord Knife | Night Stripe,Shattered Web Case,Gold,436.35,BS,BUFF,,False,,,,,,436.35,,
★ Paracord Knife | Night Stripe,Fracture Case,Gold,2130.0,FN,YOUPIN,,False,,,,,,2130.0,,
★ Paracord Knife | Night Stripe,Shattered Web Case,Gold,410.0,FT,BUFF,,False,,,,,,410.0,,
★ Paracord Knife | Night Stripe,Fracture Case,Gold,484.5,MW,YOUPIN,,False,,,,,,484.5,,
★ Paracord Knife | Night Stripe,Shattered Web Case,Gold,439.0,WW,BUFF,,False,,,,,,439.0,,
★ Paracord Knife | Safari Mesh,Shattered Web Case,Gold,390.0,BS,BUFF,,False,,,,,,390.0,,
★ Paracord Knife | Safari Mesh,Shattered Web Case,Gold,1050.0,FN,BUFF,,False,,,,,,1050.0,,
★ Paracord Knife | Safari Mesh,Shattered Web Case,Gold,376.44,FT,C5,,False,,,,,,376.44,,
★ Paracord Knife | Safari Mesh,Shattered Web Case,Gold,409.0,MW,YOUPIN,,False,,,,,,409.0,,
★ Paracord Knife | Safari Mesh,Shattered Web Case,Gold,385.0,WW,YOUPIN,,False,,,,,,385.0,,
★ Paracord Knife | Scorched,Shattered Web Case,Gold,403.47,BS,C5,,False,,,,,,403.47,,
★ Paracord Knife | Scorched,Shattered Web Case,Gold,989.0,FN,BUFF,,False,,,,,,989.0,,
★ Paracord Knife | Scorched,Shattered Web Case,Gold,380.0,FT,BUFF,,False,,,,,,380.0,,
★ Paracord Knife | Scorched,Shattered Web Case,Gold,444.49,MW,YOUPIN,,False,,,,,,444.49,,
★ Paracord Knife | Scorched,Shattered Web Case,Gold,400.0,WW,BUFF,,False,,,,,,400.0,,
★ Paracord Knife | Slaughter,Shattered Web Case,Gold,1100.0,FN,BUFF,,False,,,,,,1100.0,,
★ Paracord Knife | Slaughter,Shattered Web Case,Gold,1147.5,FT,YOUPIN,,False,,,,,,1147.5,,
★ Paracord Knife | Slaughter,Shattered Web Case,Gold,975.9,MW,YOUPIN,,False,,,,,,975.9,,
★ Paracord Knife | Stained,Shattered Web Case,Gold,487.56,BS,BUFF,,False,,,,,,487.56,,
★ Paracord Knife | Stained,Shattered Web Case,Gold,913.0,FN,C5,,False,,,,,,913.0,,
★ Paracord Knife | Stained,Shattered Web Case,Gold,470.0,FT,YOUPIN,,False,,,,,,470.0,,
★ Paracord Knife | Stained,Shattered Web Case,Gold,517.5,MW,YOUPIN,,False,,,,,,517.5,,
★ Paracord Knife | Stained,Shattered Web Case,Gold,480.0,WW,YOUPIN,,False,,,,,,480.0,,
★ Paracord Knife | Urban Masked,Shattered Web Case,Gold,425.0,BS,YOUPIN,,False,,,,,,425.0,,
★ Paracord Knife | Urban Masked,Shattered Web Case,Gold,1050.0,FN,BUFF,,False,,,,,,1050.0,,
★ Paracord Knife | Urban Masked,Shattered Web Case,Gold,402.0,FT,YOUPIN,,False,,,,,,402.0,,
★ Paracord Knife | Urban Masked,Shattered Web Case,Gold,499.0,MW,BUFF,,False,,,,,,499.0,,
★ Paracord Knife | Urban Masked,Shattered Web Case,Gold,434.9,WW,C5,,False,,,,,,434.9,,
★ Shadow Daggers | Damascus Steel,Spectrum Case,Gold,617.77,BS,STEAM,,False,,,,,,617.77,,
★ Shadow Daggers | Damascus Steel,Spectrum Case,Gold,394.0,FT,YOUPIN,,False,,,,,,394.0,,
★ Shadow Daggers | Damascus Steel,Spectrum Case,Gold,394.99,MW,YOUPIN,,False,,,,,,394.99,,
★ Shadow Daggers | Damascus Steel,Spectrum Case,Gold,409.49,WW,BUFF,,False,,,,,,409.49,,
★ Shadow Daggers | Gamma Doppler,Operation Riptide Case,Gold,778.0,FN,YOUPIN,,False,,,,,,778.0,,
★ Shadow Daggers | Gamma Doppler,Dreams & Nightmares Case,Gold,949.0,MW,BUFF,,False,,,,,,949.0,,
★ Shadow Daggers | Marble Fade,Spectrum Case,Gold,707.5,FN,YOUPIN,,False,,,,,,707.5,,
★ Shadow Daggers | Marble Fade,Spectrum Case,Gold,1096.99,MW,BUFF,,False,,,,,,1096.99,,
★ Shadow Daggers | Rust Coat,Spectrum 2 Case,Gold,369.51,BS,HALOSKINS,,False,,,,,,369.51,,
★ Shadow Daggers | Rust Coat,Spectrum 2 Case,Gold,400.0,WW,BUFF,,False,,,,,,400.0,,
★ Shadow Daggers | Scorched,Shadow Case,Gold,501.14,BS,C5,,False,,,,,,501.14,,
★ Shadow Daggers | Scorched,Shadow Case,Gold,2011.22,FN,STEAM,,False,,,,,,2011.22,,
★ Shadow Daggers | Scorched,Shadow Case,Gold,394.96,FT,YOUPIN,,False,,,,,,394.96,,
★ Shadow Daggers | Scorched,Shadow Case,Gold,479.0,MW,BUFF,,False,,,,,,479.0,,
★ Shadow Daggers | Scorched,Shadow Case,Gold,555.0,WW,YOUPIN,,False,,,,,,555.0,,
★ Shadow Daggers | Slaughter,Shadow Case,Gold,974.5,FN,YOUPIN,,False,,,,,,974.5,,
★ Shadow Daggers | Slaughter,Shadow Case,Gold,759.9,FT,C5,,False,,,,,,759.9,,
★ Shadow Daggers | Slaughter,Shadow Case,Gold,790.0,MW,BUFF,,False,,,,,,790.0,,
★ Shadow Daggers | Stained,Shadow Case,Gold,499.5,BS,YOUPIN,,False,,,,,,499.5,,
★ Shadow Daggers | Stained,Shadow Case,Gold,940.0,FN,BUFF,,False,,,,,,940.0,,
★ Shadow Daggers | Stained,Shadow Case,Gold,449.0,FT,BUFF,,False,,,,,,449.0,,
★ Shadow Daggers | Stained,Shadow Case,Gold,519.98,MW,YOUPIN,,False,,,,,,519.98,,
★ Shadow Daggers | Stained,Shadow Case,Gold,546.56,WW,C5,,False,,,,,,546.56,,
★ Shadow Daggers | Tiger Tooth,Spectrum Case,Gold,607.5,FN,BUFF,,False,,,,,,607.5,,
★ Shadow Daggers | Tiger Tooth,Spectrum Case,Gold,898.5,MW,YOUPIN,,False,,,,,,898.5,,
★ Shadow Daggers | Ultraviolet,Spectrum 2 Case,Gold,462.28,BS,C5,,False,,,,,,462.28,,
★ Shadow Daggers | Ultraviolet,Spectrum 2 Case,Gold,1550.0,FN,BUFF,,False,,,,,,1550.0,,
★ Shadow Daggers | Ultraviolet,Spectrum 2 Case,Gold,410.0,FT,YOUPIN,,False,,,,,,410.0,,
★ Shadow Daggers | Ultraviolet,Spectrum 2 Case,Gold,628.49,MW,C5,,False,,,,,,628.49,,
★ Shadow Daggers | Ultraviolet,Spectrum 2 Case,Gold,603.35,WW,STEAM,,False,,,,,,603.35,,
★ Shadow Daggers | Urban Masked,Shadow Case,Gold,614.86,BS,STEAM,,False,,,,,,614.86,,
★ Shadow Daggers | Urban Masked,Shadow Case,Gold,1100.0,FN,YOUPIN,,False,,,,,,1100.0,,
★ Shadow Daggers | Urban Masked,Shadow Case,Gold,379.99,FT,BUFF,,False,,,,,,379.99,,
★ Shadow Daggers | Urban Masked,Shadow Case,Gold,440.0,MW,YOUPIN,,False,,,,,,440.0,,
★ Shadow Daggers | Urban Masked,Shadow Case,Gold,540.0,WW,YOUPIN,,False,,,,,,540.0,,
★ Skeleton Knife | Blue Steel,Shattered Web Case,Gold,1550.0,BS,YOUPIN,,False,,,,,,1550.0,,
★ Skeleton Knife | Blue Steel,Shattered Web Case,Gold,2799.5,FN,YOUPIN,,False,,,,,,2799.5,,
★ Skeleton Knife | Blue Steel,Shattered Web Case,Gold,1675.0,FT,YOUPIN,,False,,,,,,1675.0,,
★ Skeleton Knife | Blue Steel,Shattered Web Case,Gold,1850.0,MW,C5,,False,,,,,,1850.0,,
★ Skeleton Knife | Blue Steel,Shattered Web Case,Gold,1535.49,WW,C5,,False,,,,,,1535.49,,
★ Skeleton Knife | Boreal Forest,Shattered Web Case,Gold,1976.0,FN,YOUPIN,,False,,,,,,1976.0,,
★ Skeleton Knife | Scorched,Fracture Case,Gold,888.0,BS,BUFF,,False,,,,,,888.0,,
★ Skeleton Knife | Scorched,Fracture Case,Gold,920.0,WW,YOUPIN,,False,,,,,,920.0,,
★ Skeleton Knife | Slaughter,Fracture Case,Gold,3330.0,FN,YOUPIN,,False,,,,,,3330.0,,
★ Skeleton Knife | Slaughter,Fracture Case,Gold,2900.0,FT,YOUPIN,,False,,,,,,2900.0,,
★ Skeleton Knife | Slaughter,Fracture Case,Gold,2949.5,MW,YOUPIN,,False,,,,,,2949.5,,
★ Skeleton Knife | Stained,Fracture Case,Gold,1206.99,BS,YOUPIN,,False,,,,,,1206.99,,
★ Skeleton Knife | Stained,Fracture Case,Gold,2090.0,FN,YOUPIN,,False,,,,,,2090.0,,
★ Skeleton Knife | Stained,Fracture Case,Gold,1360.0,FT,BUFF,,False,,,,,,1360.0,,
★ Skeleton Knife | Stained,Fracture Case,Gold,1539.5,MW,YOUPIN,,False,,,,,,1539.5,,
★ Skeleton Knife | Stained,Fracture Case,Gold,1280.0,WW,YOUPIN,,False,,,,,,1280.0,,
★ Skeleton Knife | Urban Masked,Fracture Case,Gold,920.0,BS,YOUPIN,,False,,,,,,920.0,,
★ Skeleton Knife | Urban Masked,Fracture Case,Gold,2399.0,FN,BUFF,,False,,,,,,2399.0,,
★ Skeleton Knife | Urban Masked,Fracture Case,Gold,915.0,FT,YOUPIN,,False,,,,,,915.0,,
★ Skeleton Knife | Urban Masked,Fracture Case,Gold,1070.0,MW,BUFF,,False,,,,,,1070.0,,
★ Skeleton Knife | Urban Masked,Fracture Case,Gold,920.0,WW,BUFF,,False,,,,,,920.0,,
★ Specialist Gloves | Crimson Kimono,Operation Hydra Case,Gold,9670.0,BS,YOUPIN,,False,,,,,,9670.0,,
★ Specialist Gloves | Crimson Kimono,Operation Hydra Case,Gold,130000.0,FN,YOUPIN,,False,,,,,,130000.0,,
★ Specialist Gloves | Crimson Kimono,Operation Hydra Case,Gold,20800.0,FT,BUFF,,False,,,,,,20800.0,,
★ Specialist Gloves | Crimson Kimono,Operation Hydra Case,Gold,35998.5,MW,YOUPIN,,False,,,,,,35998.5,,
★ Specialist Gloves | Crimson Kimono,Operation Hydra Case,Gold,17379.5,WW,YOUPIN,,False,,,,,,17379.5,,
★ Specialist Gloves | Emerald Web,Operation Hydra Case,Gold,3444.5,BS,YOUPIN,,False,,,,,,3444.5,,
★ Specialist Gloves | Emerald Web,Operation Hydra Case,Gold,88833.0,FN,C5,,False,,,,,,88833.0,,
★ Specialist Gloves | Emerald Web,Operation Hydra Case,Gold,19798.5,FT,YOUPIN,,False,,,,,,19798.5,,
★ Specialist Gloves | Emerald Web,Operation Hydra Case,Gold,24890.0,MW,C5,,False,,,,,,24890.0,,
★ Specialist Gloves | Emerald Web,Operation Hydra Case,Gold,5899.99,WW,YOUPIN,,False,,,,,,5899.99,,
★ Specialist Gloves | Field Agent,Snakebite Case,Gold,754.0,BS,YOUPIN,,False,,,,,,754.0,,
★ Specialist Gloves | Field Agent,Snakebite Case,Gold,8999.0,FN,C5,,False,,,,,,8999.0,,
★ Specialist Gloves | Field Agent,Snakebite Case,Gold,1058.77,FT,HALOSKINS,,False,,,,,,1058.77,,
★ Specialist Gloves | Field Agent,Snakebite Case,Gold,2898.5,MW,C5,,False,,,,,,2898.5,,
★ Specialist Gloves | Field Agent,Snakebite Case,Gold,919.5,WW,YOUPIN,,False,,,,,,919.5,,
★ Specialist Gloves | Forest DDPAT,Operation Hydra Case,Gold,850.0,BS,YOUPIN,,False,,,,,,850.0,,
★ Specialist Gloves | Forest DDPAT,Operation Hydra Case,Gold,7888.0,FN,YOUPIN,,False,,,,,,7888.0,,
★ Specialist Gloves | Forest DDPAT,Operation Hydra Case,Gold,3084.0,FT,YOUPIN,,False,,,,,,3084.0,,
★ Specialist Gloves | Forest DDPAT,Operation Hydra Case,Gold,3397.5,MW,YOUPIN,,False,,,,,,3397.5,,
★ Specialist Gloves | Forest DDPAT,Operation Hydra Case,Gold,1492.21,WW,STEAM,,False,,,,,,1492.21,,
★ Specialist Gloves | Foundation,Operation Hydra Case,Gold,1333.0,BS,BUFF,,False,,,,,,1333.0,,
★ Specialist Gloves | Foundation,Operation Hydra Case,Gold,21000.0,FN,YOUPIN,,False,,,,,,21000.0,,
★ Specialist Gloves | Foundation,Operation Hydra Case,Gold,12499.0,FT,YOUPIN,,False,,,,,,12499.0,,
★ Specialist Gloves | Foundation,Operation Hydra Case,Gold,13300.0,MW,YOUPIN,,False,,,,,,13300.0,,
★ Specialist Gloves | Foundation,Operation Hydra Case,Gold,2550.0,WW,YOUPIN,,False,,,,,,2550.0,,
★ Specialist Gloves | Lt. Commander,Recoil Case,Gold,691.5,BS,YOUPIN,,False,,,,,,691.5,,
★ Specialist Gloves | Lt. Commander,Recoil Case,Gold,6148.0,FN,YOUPIN,,False,,,,,,6148.0,,
★ Specialist Gloves | Lt. Commander,Snakebite Case,Gold,876.99,FT,YOUPIN,,False,,,,,,876.99,,
★ Specialist Gloves | Lt. Commander,Snakebite Case,Gold,1779.5,MW,YOUPIN,,False,,,,,,1779.5,,
★ Specialist Gloves | Lt. Commander,Recoil Case,Gold,769.5,WW,YOUPIN,,False,,,,,,769.5,,
★ Specialist Gloves | Marble Fade,Snakebite Case,Gold,943.4,BS,YOUPIN,,False,,,,,,943.4,,
★ Specialist Gloves | Marble Fade,Snakebite Case,Gold,15100.0,FN,BUFF,,False,,,,,,15100.0,,
★ Specialist Gloves | Marble Fade,Snakebite Case,Gold,1198.99,FT,YOUPIN,,False,,,,,,1198.99,,
★ Specialist Gloves | Marble Fade,Snakebite Case,Gold,4149.0,MW,YOUPIN,,False,,,,,,4149.0,,
★ Specialist Gloves | Marble Fade,Snakebite Case,Gold,1050.0,WW,BUFF,,False,,,,,,1050.0,,
★ Specialist Gloves | Tiger Strike,Snakebite Case,Gold,875.0,BS,C5,,False,,,,,,875.0,,
★ Specialist Gloves | Tiger Strike,Snakebite Case,Gold,12000.0,FN,YOUPIN,,False,,,,,,12000.0,,
★ Specialist Gloves | Tiger Strike,Snakebite Case,Gold,1655.0,FT,YOUPIN,,False,,,,,,1655.0,,
★ Specialist Gloves | Tiger Strike,Snakebite Case,Gold,3862.5,MW,YOUPIN,,False,,,,,,3862.5,,
★ Specialist Gloves | Tiger Strike,Snakebite Case,Gold,1349.0,WW,YOUPIN,,False,,,,,,1349.0,,
★ Sport Gloves | Amphibious,Clutch Case,Gold,2000.0,BS,YOUPIN,,False,,,,,,2000.0,,
★ Sport Gloves | Amphibious,Clutch Case,Gold,31499.5,FN,YOUPIN,,False,,,,,,31499.5,,
★ Sport Gloves | Amphibious,Clutch Case,Gold,3010.0,FT,YOUPIN,,False,,,,,,3010.0,,
★ Sport Gloves | Amphibious,Clutch Case,Gold,6998.5,MW,YOUPIN,,False,,,,,,6998.5,,
★ Sport Gloves | Amphibious,Clutch Case,Gold,2578.35,WW,BUFF,,False,,,,,,2578.35,,
★ Sport Gloves | Arid,Glove Case,Gold,2624.0,BS,YOUPIN,,False,,,,,,2624.0,,
★ Sport Gloves | Arid,Glove Case,Gold,45000.0,FN,BUFF,,False,,,,,,45000.0,,
★ Sport Gloves | Arid,Glove Case,Gold,12600.0,FT,YOUPIN,,False,,,,,,12600.0,,
★ Sport Gloves | Arid,Glove Case,Gold,14700.0,MW,YOUPIN,,False,,,,,,14700.0,,
★ Sport Gloves | Arid,Glove Case,Gold,4499.5,WW,YOUPIN,,False,,,,,,4499.5,,
★ Sport Gloves | Big Game,Recoil Case,Gold,1011.5,BS,YOUPIN,,False,,,,,,1011.5,,
★ Sport Gloves | Big Game,Recoil Case,Gold,8999.0,FN,BUFF,,False,,,,,,8999.0,,
★ Sport Gloves | Big Game,Recoil Case,Gold,1310.0,FT,C5,,False,,,,,,1310.0,,
★ Sport Gloves | Big Game,Recoil Case,Gold,2328.49,MW,YOUPIN,,False,,,,,,2328.49,,
★ Sport Gloves | Big Game,Recoil Case,Gold,1209.99,WW,YOUPIN,,False,,,,,,1209.99,,
★ Sport Gloves | Hedge Maze,Operation Hydra Case,Gold,20500.0,BS,BUFF,,False,,,,,,20500.0,,
★ Sport Gloves | Hedge Maze,Operation Hydra Case,Gold,235000.0,FN,BUFF,,False,,,,,,235000.0,,
★ Sport Gloves | Hedge Maze,Operation Hydra Case,Gold,51000.0,FT,C5,,False,,,,,,51000.0,,
★ Sport Gloves | Hedge Maze,Operation Hydra Case,Gold,88000.0,MW,YOUPIN,,False,,,,,,88000.0,,
★ Sport Gloves | Hedge Maze,Operation Hydra Case,Gold,33777.0,WW,YOUPIN,,False,,,,,,33777.0,,
★ Sport Gloves | Nocts,Recoil Case,Gold,3190.0,BS,C5,,False,,,,,,3190.0,,
★ Sport Gloves | Nocts,Recoil Case,Gold,24700.0,FN,BUFF,,False,,,,,,24700.0,,
★ Sport Gloves | Nocts,Recoil Case,Gold,4730.0,FT,YOUPIN,,False,,,,,,4730.0,,
★ Sport Gloves | Nocts,Snakebite Case,Gold,10399.5,MW,YOUPIN,,False,,,,,,10399.5,,
★ Sport Gloves | Nocts,Recoil Case,Gold,4144.0,WW,BUFF,,False,,,,,,4144.0,,
★ Sport Gloves | Omega,Clutch Case,Gold,1278.0,BS,YOUPIN,,False,,,,,,1278.0,,
★ Sport Gloves | Omega,Clutch Case,Gold,17568.0,FN,YOUPIN,,False,,,,,,17568.0,,
★ Sport Gloves | Omega,Clutch Case,Gold,1977.5,FT,YOUPIN,,False,,,,,,1977.5,,
★ Sport Gloves | Omega,Clutch Case,Gold,5500.0,MW,YOUPIN,,False,,,,,,5500.0,,
★ Sport Gloves | Omega,Clutch Case,Gold,1609.0,WW,YOUPIN,,False,,,,,,1609.0,,
★ Sport Gloves | Pandora's Box,Operation Hydra Case,Gold,20500.0,BS,BUFF,,False,,,,,,20500.0,,
★ Sport Gloves | Pandora's Box,Operation Hydra Case,Gold,320000.0,FN,BUFF,,False,,,,,,320000.0,,
★ Sport Gloves | Pandora's Box,Operation Hydra Case,Gold,47199.0,FT,YOUPIN,,False,,,,,,47199.0,,
★ Sport Gloves | Pandora's Box,Operation Hydra Case,Gold,75399.5,MW,YOUPIN,,False,,,,,,75399.5,,
★ Sport Gloves | Pandora's Box,Operation Hydra Case,Gold,36500.0,WW,BUFF,,False,,,,,,36500.0,,
★ Sport Gloves | Scarlet Shamagh,Recoil Case,Gold,1386.0,BS,BUFF,,False,,,,,,1386.0,,
★ Sport Gloves | Scarlet Shamagh,Recoil Case,Gold,10800.0,FN,BUFF,,False,,,,,,10800.0,,
★ Sport Gloves | Scarlet Shamagh,Recoil Case,Gold,1822.0,FT,YOUPIN,,False,,,,,,1822.0,,
★ Sport Gloves | Scarlet Shamagh,Recoil Case,Gold,3399.5,MW,C5,,False,,,,,,3399.5,,
★ Sport Gloves | Scarlet Shamagh,Recoil Case,Gold,1629.5,WW,YOUPIN,,False,,,,,,1629.5,,
★ Sport Gloves | Slingshot,Recoil Case,Gold,1794.0,BS,YOUPIN,,False,,,,,,1794.0,,
★ Sport Gloves | Slingshot,Recoil Case,Gold,29500.0,FN,YOUPIN,,False,,,,,,29500.0,,
★ Sport Gloves | Slingshot,Snakebite Case,Gold,3800.0,FT,YOUPIN,,False,,,,,,3800.0,,
★ Sport Gloves | Slingshot,Recoil Case,Gold,10600.0,MW,C5,,False,,,,,,10600.0,,
